Date,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2023-01-10 21:21:00,17453.2,17457.6,17451.3,17451.3,64.734,1129816.3061,16,19.513,340650.1488
2023-01-10 21:22:00,17456.3,17458.4,17451.3,17456.9,133.347,2327511.5603,20,25.384,443144.6808
2023-01-10 21:23:00,17458.4,17459.8,17456.9,17459.8,107.235,1872170.7294,17,92.254,1610648.9105
2023-01-10 21:24:00,17456.9,17459.8,17456.2,17456.2,17.658,308249.6387,13,0.184,3212.5904
2023-01-10 21:25:00,17459.8,17459.8,17456.2,17456.4,25.05,437326.9604,17,11.344,198063.9712
2023-01-10 21:26:00,17456.2,17459.8,17456.2,17459.7,58.318,1018209.6945,15,56.449,985583.9057
2023-01-10 21:27:00,17456.4,17457.1,17452.0,17456.4,62.971,1099220.3095,19,42.092,734773.2143
2023-01-10 21:28:00,17452.5,17453.2,17450.8,17453.2,46.601,813274.5417,15,17.14,299137.3872
2023-01-10 21:29:00,17453.2,17453.2,17450.6,17450.8,37.403,652736.1935,16,10.007,174654.1676
2023-01-10 21:30:00,17450.8,17453.2,17449.2,17449.2,84.359,1472272.208,15,65.518,1143498.7576
2023-01-10 21:31:00,17453.2,17457.8,17449.2,17452.7,101.591,1773054.3776,16,70.995,1239076.0303
2023-01-10 21:32:00,17452.7,17459.0,17452.7,17459.0,15.002,261910.7961,11,13.714,239431.3712
2023-01-10 21:33:00,17459.0,17459.9,17452.7,17459.9,105.573,1843159.6179,20,97.428,1701006.8101
2023-01-10 21:34:00,17458.3,17459.9,17458.3,17458.3,99.539,1737887.1444,13,42.049,734171.3351
2023-01-10 21:35:00,17459.0,17470.0,17458.3,17470.0,101.481,1772144.0635,18,85.955,1501082.4881
2023-01-10 21:36:00,17463.4,17470.6,17457.6,17470.0,108.774,1899665.101,19,57.538,1005187.785
2023-01-10 21:37:00,17461.3,17470.0,17457.6,17470.0,25.57,446583.241,9,15.606,272635.6665
2023-01-10 21:38:00,17457.6,17474.8,17456.2,17474.8,81.776,1428373.3145,16,52.609,919218.4564
2023-01-10 21:39:00,17456.2,17478.3,17404.2,17404.2,161.815,2824354.1118,29,7.535,131698.9905
2023-01-10 21:40:00,17475.6,17487.3,17360.0,17360.0,165.267,2883038.7676,46,103.315,1805732.2657
2023-01-10 21:41:00,17360.1,17400.4,17360.0,17400.4,12.374,214923.6531,18,2.832,49273.7328
2023-01-10 21:42:00,17400.4,17485.2,17360.1,17484.2,150.823,2636639.2118,21,126.269,2207501.7759
2023-01-10 21:43:00,17484.2,17484.9,17476.7,17484.9,79.246,1385292.6208,18,12.217,213613.0233
2023-01-10 21:44:00,17474.3,17484.9,17463.9,17463.9,187.857,3282498.5675,21,52.21,912231.9441
2023-01-10 21:45:00,17459.6,17463.9,17459.6,17459.6,42.615,744101.9169,13,14.467,252649.0961
2023-01-10 21:46:00,17463.5,17463.9,17460.8,17460.8,35.877,626509.9003,13,25.748,449649.4571
2023-01-10 21:47:00,17460.8,17464.6,17460.1,17464.6,107.779,1882059.137,17,43.419,758284.7314
2023-01-10 21:48:00,17464.6,17465.3,17460.1,17465.3,69.729,1217782.432,20,64.399,1124720.099
2023-01-10 21:49:00,17465.3,17465.3,17460.1,17465.3,31.526,550553.4838,9,20.456,357270.1768
2023-01-10 21:50:00,17465.3,17466.0,17450.0,17453.9,115.594,2018374.5416,19,30.008,524035.3965
2023-01-10 21:51:00,17453.9,17459.5,17450.0,17456.3,51.731,903047.1625,17,24.846,433735.6511
2023-01-10 21:52:00,17457.2,17457.2,17450.7,17450.7,103.498,1806636.0413,17,39.064,681933.7742
2023-01-10 21:53:00,17457.2,17457.2,17449.3,17457.2,52.437,915164.3298,13,17.228,300752.6416
2023-01-10 21:54:00,17453.0,17457.2,17449.3,17457.2,100.024,1745605.2319,17,5.091,88874.6052
2023-01-10 21:55:00,17449.3,17457.2,17446.5,17457.2,30.23,527617.3253,11,18.601,324721.3772
2023-01-10 21:56:00,17456.6,17460.0,17449.8,17460.0,108.328,1890963.6524,27,12.74,222425.6331
2023-01-10 21:57:00,17459.9,17470.0,17449.8,17468.9,109.469,1912087.3964,14,101.31,1769714.0551
2023-01-10 21:58:00,17468.9,17470.0,17468.9,17470.0,25.828,451189.5888,13,2.625,45858.7021
2023-01-10 21:59:00,17470.0,17471.6,17468.2,17468.2,54.769,956829.9928,18,29.624,517575.1526
2023-01-10 22:00:00,17471.6,17471.6,17449.8,17454.8,54.08,944160.9896,15,10.992,192047.8272
2023-01-10 22:01:00,17455.7,17455.7,17450.6,17455.7,88.871,1551118.0173,21,44.444,775801.1308
2023-01-10 22:02:00,17450.6,17455.7,17449.8,17450.8,47.007,820405.4795,19,31.18,544224.4937
2023-01-10 22:03:00,17449.8,17450.8,17370.0,17450.7,64.428,1121239.5128,34,12.215,213160.4505
2023-01-10 22:04:00,17436.5,17450.8,17370.0,17450.8,94.77,1649834.6162,29,46.883,818029.5882
2023-01-10 22:05:00,17435.9,17450.8,17360.0,17450.7,54.736,952613.1639,36,20.972,365974.9497
