Date,Open,High,Low,Close,Volume
2022-07-12 14:00:00,19777.3,20090.0,19700.0,19724.6,597.844
2022-07-12 14:05:00,19712.5,20090.0,19702.4,19765.9,565.643
2022-07-12 14:10:00,19763.9,20090.9,19742.0,19970.0,380.839
2022-07-12 14:15:00,19970.0,20091.1,19779.6,19820.5,941.29
2022-07-12 14:20:00,19820.5,20089.0,19753.4,19826.1,162.941
2022-07-12 14:25:00,19826.1,20091.2,19701.8,19800.1,483.085
2022-07-12 14:30:00,19784.8,20091.9,19701.8,20037.8,311.418
2022-07-12 14:35:00,19997.7,20092.7,19850.6,20049.8,599.229
2022-07-12 14:40:00,20056.7,20090.0,19800.0,19874.0,591.904
2022-07-12 14:45:00,19870.7,20075.0,19870.7,20074.3,310.564
2022-07-12 14:50:00,20074.3,20080.1,19868.6,20070.0,350.899
2022-07-12 14:55:00,20016.4,20093.5,19888.0,20093.5,853.97
2022-07-12 15:00:00,20093.5,20093.6,19916.4,19940.0,697.159
2022-07-12 15:05:00,19944.5,20055.0,19940.0,19954.3,434.773
2022-07-12 15:10:00,19954.3,20060.0,19940.0,19951.3,572.091
2022-07-12 15:15:00,20037.2,20055.0,19940.0,19954.9,339.267
2022-07-12 15:20:00,19940.9,20054.7,19940.0,19940.0,178.03
2022-07-12 15:25:00,19940.0,20019.0,19937.3,19943.0,235.072
2022-07-12 15:30:00,19945.6,20050.0,19915.9,19923.5,358.116
2022-07-12 15:35:00,19915.9,20049.0,19864.0,19864.0,521.053
2022-07-12 15:40:00,19902.4,20049.0,19852.3,20049.0,494.143
2022-07-12 15:45:00,20008.9,20049.0,19852.3,19997.4,270.294
2022-07-12 15:50:00,20022.9,20049.0,19874.8,19876.1,502.831
2022-07-12 15:55:00,19958.0,20040.0,19867.5,20040.0,349.545
2022-07-12 16:00:00,20022.0,20040.0,19867.5,19914.6,591.257
2022-07-12 16:05:00,19999.8,20049.0,19867.5,19997.9,277.378
2022-07-12 16:10:00,20007.5,20220.0,19867.5,20220.0,440.771
2022-07-12 16:15:00,20182.2,20220.0,19904.7,19960.7,643.448
2022-07-12 16:20:00,19960.7,20259.8,19941.8,20112.1,624.24
2022-07-12 16:25:00,20160.2,20250.0,19921.8,19929.9,529.811
2022-07-12 16:30:00,20087.5,20248.9,19904.7,20238.0,347.503
2022-07-12 16:35:00,20238.0,20238.6,19949.1,20238.0,451.098
2022-07-12 16:40:00,20176.1,20238.0,19943.5,20046.8,390.03
2022-07-12 16:45:00,20070.3,20235.0,19928.2,19928.2,312.602
2022-07-12 16:50:00,20164.4,20210.0,19898.1,20073.8,410.201
2022-07-12 16:55:00,19930.2,20224.9,19900.0,19900.0,500.946
2022-07-12 17:00:00,20124.4,20224.9,19867.5,20120.7,463.8
2022-07-12 17:05:00,20103.8,20224.9,19853.2,20144.0,676.0
2022-07-12 17:10:00,20024.6,20190.0,19863.0,19874.7,266.639
2022-07-12 17:15:00,19874.7,20190.0,19872.5,20098.7,352.816
2022-07-12 17:20:00,20101.4,20199.0,19800.0,20103.0,471.309
2022-07-12 17:25:00,20103.0,20201.4,19800.0,19847.7,859.01
2022-07-12 17:30:00,19841.5,20199.0,19831.8,19865.0,303.057
2022-07-12 17:35:00,19865.0,20199.0,19834.7,20160.0,410.244
2022-07-12 17:40:00,20150.0,20199.0,19850.0,20059.8,686.458
2022-07-12 17:45:00,20059.5,20199.0,19850.0,19859.0,327.382
2022-07-12 17:50:00,19859.0,20199.0,19856.8,20084.5,265.994
2022-07-12 17:55:00,19900.0,20199.0,19871.5,20145.9,493.792
2022-07-12 18:00:00,20118.3,20199.0,19850.0,19850.0,324.311
2022-07-12 18:05:00,19891.6,20199.0,19850.0,20155.1,287.451
2022-07-12 18:10:00,20034.5,20199.0,19817.3,20078.1,321.125
2022-07-12 18:15:00,20125.4,20199.0,19820.0,19856.9,338.148
2022-07-12 18:20:00,19850.0,20199.0,19820.0,20182.0,616.189
2022-07-12 18:25:00,20144.8,20199.0,19820.0,20199.0,283.966
2022-07-12 18:30:00,20158.5,20199.0,19820.0,20040.2,260.281
2022-07-12 18:35:00,20100.2,20199.0,19820.0,20197.0,224.837
2022-07-12 18:40:00,20197.0,20199.0,19793.2,19795.0,406.885
2022-07-12 18:45:00,20070.0,20199.0,19784.4,20199.0,519.201
2022-07-12 18:50:00,20175.8,20199.0,19777.7,20062.0,551.601
2022-07-12 18:55:00,20062.0,20199.0,19777.7,19800.0,411.85
2022-07-12 19:00:00,19953.6,20199.0,19800.0,20000.0,278.724
2022-07-12 19:05:00,20000.0,20199.0,19777.0,20020.0,217.283
2022-07-12 19:10:00,19958.6,20199.0,19771.0,20169.0,418.874
2022-07-12 19:15:00,20107.8,20199.0,19500.0,20199.0,632.431
2022-07-12 19:20:00,20038.7,20224.9,19434.5,19444.0,648.303
2022-07-12 19:25:00,19444.0,20199.0,19444.0,20136.6,478.247
2022-07-12 19:30:00,20036.3,20199.0,19330.1,19350.0,592.275
2022-07-12 19:35:00,19350.0,20198.9,19335.8,19789.3,627.233
2022-07-12 19:40:00,19758.6,19984.3,19333.0,19424.0,659.804
2022-07-12 19:45:00,19436.0,19984.3,19415.8,19496.6,809.339
2022-07-12 19:50:00,19494.8,19984.3,19442.5,19499.5,604.573
2022-07-12 19:55:00,19449.4,19531.7,19405.0,19410.9,689.604
2022-07-12 20:00:00,19410.9,19984.3,19390.6,19427.7,929.906
2022-07-12 20:05:00,19425.4,19447.3,19405.0,19447.3,807.271
2022-07-12 20:10:00,19450.0,20150.0,19445.6,19487.0,834.955
2022-07-12 20:15:00,19491.3,19510.2,19470.0,19471.6,423.535
2022-07-12 20:20:00,19510.2,20150.0,19462.5,19494.3,482.375
2022-07-12 20:25:00,19494.3,20000.0,19473.0,19502.1,397.002
2022-07-12 20:30:00,19497.8,19817.5,19333.0,19542.4,766.243
2022-07-12 20:35:00,19542.4,19918.0,19507.6,19828.5,405.471
2022-07-12 20:40:00,19828.5,19908.0,19558.0,19871.4,364.41
2022-07-12 20:45:00,19858.0,19858.0,19470.4,19657.9,293.422
2022-07-12 20:50:00,19600.3,19760.0,19414.4,19414.4,363.02
2022-07-12 20:55:00,19591.5,19746.0,19408.0,19459.2,1061.353
2022-07-12 21:00:00,19459.2,19689.0,19425.3,19430.9,677.819
2022-07-12 21:05:00,19415.0,19689.0,19408.0,19455.0,522.784
2022-07-12 21:10:00,19455.0,19689.0,19455.0,19489.3,880.246
2022-07-12 21:15:00,19489.3,19505.6,19468.0,19478.6,548.587
2022-07-12 21:20:00,19479.5,19700.0,19470.7,19523.0,629.897
2022-07-12 21:25:00,19520.3,19522.6,19480.5,19499.5,478.158
2022-07-12 21:30:00,19499.5,19505.0,19468.0,19468.0,321.415
2022-07-12 21:35:00,19472.5,19496.9,19440.0,19446.9,305.956
2022-07-12 21:40:00,19446.9,19505.0,19408.0,19505.0,353.183
2022-07-12 21:45:00,19429.4,19507.4,19425.9,19444.0,410.273
2022-07-12 21:50:00,19441.1,19483.2,19433.1,19448.4,204.616
2022-07-12 21:55:00,19450.7,19450.7,19368.0,19368.0,419.698
2022-07-12 22:00:00,19368.0,19519.2,19302.3,19373.8,478.002
2022-07-12 22:05:00,19373.8,19522.6,19357.4,19384.8,330.783
2022-07-12 22:10:00,19389.7,19402.4,19150.0,19366.4,670.757
2022-07-12 22:15:00,19366.4,19522.6,19349.7,19431.3,571.175
2022-07-12 22:20:00,19429.2,19522.6,19409.2,19414.7,478.927
2022-07-12 22:25:00,19417.5,19522.6,19314.4,19455.4,576.736
2022-07-12 22:30:00,19455.4,19456.9,19424.5,19442.2,555.05
2022-07-12 22:35:00,19442.2,19522.6,19434.4,19448.2,797.48
2022-07-12 22:40:00,19448.2,19469.7,19411.6,19429.1,566.559
2022-07-12 22:45:00,19419.7,19439.4,19396.2,19409.1,444.894
2022-07-12 22:50:00,19409.6,19440.0,19293.6,19366.6,402.521
2022-07-12 22:55:00,19367.0,19475.9,19341.5,19365.3,469.016
2022-07-12 23:00:00,19365.3,19521.0,19343.1,19373.3,701.153
2022-07-12 23:05:00,19371.8,19522.6,19341.5,19409.7,561.429
2022-07-12 23:10:00,19408.9,19522.6,19403.2,19409.7,914.849
2022-07-12 23:15:00,19409.7,19448.7,19396.7,19441.1,470.008
2022-07-12 23:20:00,19441.1,19445.5,19370.0,19445.5,304.673
2022-07-12 23:25:00,19380.4,19448.7,19363.7,19367.7,472.416
2022-07-12 23:30:00,19365.4,19400.0,19262.2,19372.4,605.2
2022-07-12 23:35:00,19372.4,19396.0,19366.0,19382.2,383.692
2022-07-12 23:40:00,19384.9,19448.7,19365.5,19412.5,399.307
2022-07-12 23:45:00,19379.9,19523.0,19374.4,19375.7,522.55
2022-07-12 23:50:00,19373.0,19373.0,19255.8,19361.2,304.289
2022-07-12 23:55:00,19331.2,19373.0,19303.1,19332.4,535.442
2022-07-13 00:00:00,19333.0,19351.1,19267.7,19315.7,285.444
2022-07-13 00:05:00,19312.8,19351.1,19270.8,19315.7,671.949
2022-07-13 00:10:00,19310.2,19389.6,19284.9,19332.0,797.372
2022-07-13 00:15:00,19332.0,19370.9,19284.0,19320.8,736.526
2022-07-13 00:20:00,19323.9,19363.2,19294.4,19321.0,780.654
2022-07-13 00:25:00,19325.2,19363.2,19317.5,19347.6,671.764
2022-07-13 00:30:00,19338.0,19536.2,19333.6,19374.9,911.359
2022-07-13 00:35:00,19377.4,19428.5,19377.4,19425.7,694.644
2022-07-13 00:40:00,19424.0,19445.8,19395.8,19432.2,970.744
2022-07-13 00:45:00,19423.4,19433.2,19404.0,19409.6,706.486
2022-07-13 00:50:00,19409.6,19424.5,19397.3,19406.0,782.205
2022-07-13 00:55:00,19406.0,19435.2,19398.3,19425.3,435.657
2022-07-13 01:00:00,19428.9,19475.3,19405.5,19459.9,469.299
2022-07-13 01:05:00,19459.9,19473.9,19425.9,19454.7,369.358
2022-07-13 01:10:00,19449.5,19700.0,19437.8,19443.1,564.621
2022-07-13 01:15:00,19443.1,19700.0,19443.0,19621.2,483.245
2022-07-13 01:20:00,19621.2,19788.0,19404.5,19412.1,397.189
2022-07-13 01:25:00,19411.8,19800.0,19383.1,19400.2,445.718
2022-07-13 01:30:00,19395.2,19800.0,19394.5,19412.1,525.176
2022-07-13 01:35:00,19413.6,19779.0,19398.0,19398.0,397.574
2022-07-13 01:40:00,19424.3,19800.0,19388.7,19410.0,349.843
2022-07-13 01:45:00,19410.0,19429.2,19390.6,19418.4,320.542
2022-07-13 01:50:00,19418.4,19799.0,19409.5,19423.0,507.744
2022-07-13 01:55:00,19427.4,19799.0,19407.7,19428.1,439.725
2022-07-13 02:00:00,19428.1,19799.0,19415.8,19464.1,594.369
2022-07-13 02:05:00,19467.2,19532.1,19457.0,19510.2,901.255
2022-07-13 02:10:00,19510.2,19541.9,19502.4,19515.9,659.392
2022-07-13 02:15:00,19504.7,19530.0,19497.8,19513.5,220.631
2022-07-13 02:20:00,19506.9,19541.9,19506.5,19510.9,437.092
2022-07-13 02:25:00,19510.5,19513.4,19482.9,19483.0,280.516
2022-07-13 02:30:00,19487.8,19798.0,19435.0,19502.0,439.437
2022-07-13 02:35:00,19500.3,19750.0,19488.2,19504.2,487.783
2022-07-13 02:40:00,19508.5,19514.1,19485.7,19498.4,452.126
2022-07-13 02:45:00,19507.2,19669.6,19379.0,19506.8,576.547
2022-07-13 02:50:00,19506.8,19669.6,19490.7,19507.2,330.488
2022-07-13 02:55:00,19507.6,19669.6,19502.5,19505.9,209.773
2022-07-13 03:00:00,19505.9,19798.0,19502.5,19507.5,373.679
2022-07-13 03:05:00,19504.6,19797.0,19504.6,19542.0,566.019
2022-07-13 03:10:00,19542.0,19797.0,19523.7,19535.4,258.999
2022-07-13 03:15:00,19539.4,19572.0,19498.5,19507.1,256.875
2022-07-13 03:20:00,19507.2,19797.0,19507.1,19539.4,556.184
2022-07-13 03:25:00,19541.6,19797.0,19512.1,19512.9,336.503
2022-07-13 03:30:00,19516.2,19538.7,19512.5,19533.2,346.851
2022-07-13 03:35:00,19533.2,19600.0,19509.8,19516.5,478.378
2022-07-13 03:40:00,19516.5,19534.2,19462.2,19470.5,412.685
2022-07-13 03:45:00,19470.5,19797.0,19464.4,19477.8,581.474
2022-07-13 03:50:00,19482.1,19487.3,19466.9,19482.6,351.277
2022-07-13 03:55:00,19481.0,19487.3,19469.8,19471.6,261.555
2022-07-13 04:00:00,19471.6,19790.0,19469.1,19483.1,563.05
2022-07-13 04:05:00,19487.4,19680.0,19483.1,19500.2,335.257
2022-07-13 04:10:00,19498.0,19508.4,19492.4,19497.0,294.645
2022-07-13 04:15:00,19497.0,19510.4,19494.1,19510.4,279.699
2022-07-13 04:20:00,19504.3,19797.0,19500.0,19523.6,272.707
2022-07-13 04:25:00,19520.6,19797.0,19500.2,19504.7,388.202
2022-07-13 04:30:00,19501.6,19507.2,19420.0,19495.8,326.609
2022-07-13 04:35:00,19495.8,19507.2,19420.0,19474.9,251.996
2022-07-13 04:40:00,19471.8,19790.0,19439.9,19446.4,390.285
2022-07-13 04:45:00,19450.2,19797.0,19420.0,19457.5,398.497
2022-07-13 04:50:00,19520.1,19797.0,19460.2,19484.0,310.77
2022-07-13 04:55:00,19487.1,19790.0,19477.9,19477.9,392.371
2022-07-13 05:00:00,19481.5,19498.6,19474.1,19486.2,418.395
2022-07-13 05:05:00,19489.9,19489.9,19420.0,19462.0,206.738
2022-07-13 05:10:00,19466.0,19797.0,19421.0,19470.5,520.881
2022-07-13 05:15:00,19466.3,19797.0,19448.2,19627.1,307.788
2022-07-13 05:20:00,19662.5,19797.0,19448.5,19509.0,258.591
2022-07-13 05:25:00,19509.0,19797.0,19495.5,19509.1,389.884
2022-07-13 05:30:00,19503.8,19506.2,19486.0,19504.3,179.422
2022-07-13 05:35:00,19504.3,19796.9,19493.5,19556.5,297.789
2022-07-13 05:40:00,19559.8,19797.0,19530.0,19530.0,411.931
2022-07-13 05:45:00,19530.3,19797.0,19530.3,19562.4,411.266
2022-07-13 05:50:00,19563.0,19797.0,19526.0,19540.0,502.531
2022-07-13 05:55:00,19540.0,19553.3,19509.7,19525.3,322.07
2022-07-13 06:00:00,19520.0,19531.6,19510.5,19516.5,154.937
2022-07-13 06:05:00,19513.6,19790.0,19501.9,19506.3,284.65
2022-07-13 06:10:00,19506.3,19509.4,19455.6,19501.5,268.007
2022-07-13 06:15:00,19505.8,19797.0,19452.0,19472.4,382.49
2022-07-13 06:20:00,19480.0,19797.0,19475.1,19491.5,248.612
2022-07-13 06:25:00,19491.5,19797.0,19471.2,19486.6,355.653
2022-07-13 06:30:00,19484.3,19797.0,19475.0,19492.4,487.825
2022-07-13 06:35:00,19491.6,19797.0,19482.9,19492.3,460.757
2022-07-13 06:40:00,19492.3,19797.0,19488.2,19529.6,757.25
2022-07-13 06:45:00,19529.6,19798.0,19524.3,19533.4,726.952
2022-07-13 06:50:00,19537.7,19542.9,19495.0,19521.5,340.946
2022-07-13 06:55:00,19522.8,19797.9,19520.7,19539.7,354.654
2022-07-13 07:00:00,19536.5,19604.4,19530.5,19556.6,564.727
2022-07-13 07:05:00,19556.6,19565.4,19532.3,19547.3,331.229
2022-07-13 07:10:00,19547.3,19560.1,19452.0,19452.0,287.395
2022-07-13 07:15:00,19519.6,19532.1,19452.0,19515.0,311.754
2022-07-13 07:20:00,19512.4,19561.6,19509.8,19509.8,295.986
2022-07-13 07:25:00,19511.4,19534.3,19497.3,19519.2,162.985
2022-07-13 07:30:00,19516.0,19565.4,19503.6,19529.5,336.255
2022-07-13 07:35:00,19529.5,19700.0,19460.0,19565.9,589.086
2022-07-13 07:40:00,19561.7,19798.0,19547.7,19687.4,908.095
2022-07-13 07:45:00,19712.5,19798.0,19460.1,19736.8,688.246
2022-07-13 07:50:00,19747.4,19762.5,19658.5,19696.8,493.552
2022-07-13 07:55:00,19696.8,19734.5,19695.2,19706.0,341.716
2022-07-13 08:00:00,19714.2,19798.0,19650.0,19736.9,498.619
2022-07-13 08:05:00,19738.8,19798.0,19573.8,19694.5,361.945
2022-07-13 08:10:00,19694.5,19737.4,19677.4,19737.4,356.643
2022-07-13 08:15:00,19712.8,19748.1,19669.5,19690.8,369.388
2022-07-13 08:20:00,19688.9,19798.0,19679.3,19749.4,726.679
2022-07-13 08:25:00,19749.4,19845.0,19600.0,19797.9,641.277
2022-07-13 08:30:00,19792.3,19919.0,19549.2,19767.7,1007.543
2022-07-13 08:35:00,19784.2,20214.6,19549.2,19907.5,365.05
2022-07-13 08:40:00,19907.5,20100.0,19460.1,19866.5,612.11
2022-07-13 08:45:00,19866.7,20100.0,19460.1,19866.4,639.749
2022-07-13 08:50:00,19870.6,20100.0,19860.4,19885.9,344.641
2022-07-13 08:55:00,19885.9,19950.4,19773.2,19850.8,917.386
2022-07-13 09:00:00,19856.1,20100.0,19830.9,19830.9,400.608
2022-07-13 09:05:00,19835.3,19870.4,19803.2,19854.6,854.868
2022-07-13 09:10:00,19854.6,19879.8,19847.8,19879.8,422.201
2022-07-13 09:15:00,19879.8,20100.0,19852.9,19852.9,291.562
2022-07-13 09:20:00,19852.9,19875.0,19852.9,19869.1,438.835
2022-07-13 09:25:00,19859.5,19896.6,19855.6,19896.6,203.712
2022-07-13 09:30:00,19893.0,19899.8,19825.5,19825.5,835.479
2022-07-13 09:35:00,19851.4,19851.8,19700.0,19839.1,266.02
2022-07-13 09:40:00,19825.2,19839.1,19682.3,19811.9,552.203
2022-07-13 09:45:00,19801.0,20200.0,19650.0,19809.0,759.677
2022-07-13 09:50:00,19809.0,20200.0,19795.4,19798.2,262.601
2022-07-13 09:55:00,19800.1,19806.5,19787.8,19805.6,266.746
2022-07-13 10:00:00,19803.5,19814.9,19773.8,19775.0,375.711
2022-07-13 10:05:00,19772.7,20200.0,19708.4,19791.0,591.721
2022-07-13 10:10:00,19791.0,19802.6,19775.1,19785.8,202.479
2022-07-13 10:15:00,19785.8,19793.7,19774.6,19779.3,340.446
2022-07-13 10:20:00,19774.6,19780.9,19757.4,19768.9,376.987
2022-07-13 10:25:00,19778.5,19782.9,19650.0,19751.1,497.569
2022-07-13 10:30:00,19744.7,19751.1,19710.2,19733.7,779.8
2022-07-13 10:35:00,19740.2,19771.3,19738.5,19771.3,318.361
2022-07-13 10:40:00,19771.3,19800.0,19752.3,19789.0,682.381
2022-07-13 10:45:00,19789.0,20190.0,19775.3,19788.0,282.749
2022-07-13 10:50:00,19986.6,20190.0,19628.0,19777.0,280.327
2022-07-13 10:55:00,19777.0,19791.0,19770.6,19787.8,450.892
2022-07-13 11:00:00,19790.0,19791.0,19518.0,19770.0,324.488
2022-07-13 11:05:00,19771.8,19900.0,19759.4,19796.3,349.41
2022-07-13 11:10:00,19796.3,19834.8,19796.3,19809.2,462.407
2022-07-13 11:15:00,19802.5,19809.7,19610.0,19801.0,501.722
2022-07-13 11:20:00,19801.0,20000.0,19610.0,19771.8,275.505
2022-07-13 11:25:00,19693.2,20190.0,19650.0,19809.3,297.575
2022-07-13 11:30:00,19802.1,19815.7,19790.2,19812.6,432.092
2022-07-13 11:35:00,19812.6,20199.0,19806.5,19911.7,1155.749
2022-07-13 11:40:00,19957.0,20199.7,19818.8,19818.8,513.798
2022-07-13 11:45:00,19818.8,20199.9,19810.0,19851.0,304.801
2022-07-13 11:50:00,19848.4,19851.0,19803.8,19804.8,377.891
2022-07-13 11:55:00,19804.8,20199.8,19804.8,19845.4,305.133
2022-07-13 12:00:00,19845.4,20199.9,19804.2,20199.0,270.254
2022-07-13 12:05:00,20032.6,20199.9,19804.2,19848.6,527.939
2022-07-13 12:10:00,19853.0,19853.0,19734.9,19740.6,629.271
2022-07-13 12:15:00,19750.0,19758.4,19659.5,19725.8,1322.95
2022-07-13 12:20:00,19729.6,20045.7,19729.6,19837.1,527.583
2022-07-13 12:25:00,19822.3,20190.0,19629.0,19963.4,875.469
2022-07-13 12:30:00,19963.4,20050.0,19460.1,19500.0,1268.75
2022-07-13 12:35:00,19500.0,20197.0,19112.5,19740.8,1017.381
2022-07-13 12:40:00,19740.8,19800.0,18991.5,19114.8,2316.15
2022-07-13 12:45:00,19131.5,19600.0,19087.7,19324.1,367.073
2022-07-13 12:50:00,19295.2,19560.0,19139.8,19338.7,771.204
2022-07-13 12:55:00,19351.8,19598.0,19160.9,19174.2,373.941
2022-07-13 13:00:00,19161.7,19599.9,19150.0,19275.4,569.579
2022-07-13 13:05:00,19262.7,19500.0,19150.5,19190.2,471.767
2022-07-13 13:10:00,19194.0,19500.0,19171.1,19175.7,558.641
2022-07-13 13:15:00,19175.7,19205.5,19155.4,19198.5,280.443
2022-07-13 13:20:00,19198.5,19538.0,19077.6,19379.8,423.325
2022-07-13 13:25:00,19401.9,19537.9,19065.7,19107.3,346.982
2022-07-13 13:30:00,19107.3,19498.0,19017.9,19366.0,245.385
2022-07-13 13:35:00,19366.0,19497.0,19032.8,19299.0,374.338
2022-07-13 13:40:00,19299.0,19480.0,19200.0,19209.2,1283.034
2022-07-13 13:45:00,19209.0,19479.9,19168.1,19304.6,719.75
2022-07-13 13:50:00,19333.5,19449.9,19301.0,19322.9,109.959
2022-07-13 13:55:00,19406.9,19449.8,19249.9,19285.8,514.981
2022-07-13 14:00:00,19282.9,19442.9,19246.6,19440.0,394.573
2022-07-13 14:05:00,19359.3,19442.9,19304.0,19410.0,390.852
2022-07-13 14:10:00,19410.0,19442.9,19311.0,19318.0,437.355
2022-07-13 14:15:00,19318.0,19379.0,19250.0,19364.9,355.528
2022-07-13 14:20:00,19326.2,19442.9,19202.6,19327.6,511.183
2022-07-13 14:25:00,19230.0,19449.9,19210.0,19249.0,718.044
2022-07-13 14:30:00,19249.0,19391.5,19210.7,19381.7,756.505
2022-07-13 14:35:00,19377.4,19449.9,19375.6,19395.2,674.505
2022-07-13 14:40:00,19395.2,19538.0,19395.2,19538.0,1404.292
2022-07-13 14:45:00,19538.0,19738.0,19481.3,19610.0,1381.126
2022-07-13 14:50:00,19610.0,19680.2,19559.7,19575.7,1483.448
2022-07-13 14:55:00,19571.4,19616.3,19571.4,19605.6,756.441
2022-07-13 15:00:00,19605.6,19622.5,19542.8,19595.3,680.123
2022-07-13 15:05:00,19599.6,19682.9,19591.3,19615.3,886.253
2022-07-13 15:10:00,19611.9,19674.4,19610.0,19633.2,707.172
2022-07-13 15:15:00,19633.2,19669.0,19610.6,19649.0,316.105
2022-07-13 15:20:00,19611.0,19674.4,19610.6,19669.0,427.8
2022-07-13 15:25:00,19656.3,19669.0,19610.6,19611.0,275.513
2022-07-13 15:30:00,19611.0,19674.4,19531.0,19560.0,280.821
2022-07-13 15:35:00,19560.0,19648.0,19483.6,19610.0,201.905
2022-07-13 15:40:00,19610.0,19610.0,19458.0,19483.1,684.881
2022-07-13 15:45:00,19483.1,19674.4,19458.0,19666.0,552.654
2022-07-13 15:50:00,19513.0,19666.0,19471.0,19472.2,284.638
2022-07-13 15:55:00,19563.7,19595.0,19460.3,19590.0,315.359
2022-07-13 16:00:00,19550.8,19550.8,19435.9,19550.0,671.839
2022-07-13 16:05:00,19549.9,19590.0,19439.4,19508.0,294.386
2022-07-13 16:10:00,19467.5,19589.0,19365.9,19487.6,492.173
2022-07-13 16:15:00,19487.6,19639.9,19358.0,19500.0,541.371
2022-07-13 16:20:00,19361.0,19500.0,19323.1,19347.7,641.757
2022-07-13 16:25:00,19344.6,19498.9,19329.8,19450.0,701.772
2022-07-13 16:30:00,19411.1,19639.9,19365.7,19411.7,595.808
2022-07-13 16:35:00,19409.7,19630.0,19381.6,19444.2,686.289
2022-07-13 16:40:00,19440.7,19499.0,19392.8,19469.0,518.653
2022-07-13 16:45:00,19469.0,19639.9,19434.8,19460.7,617.569
2022-07-13 16:50:00,19460.7,19638.0,19447.1,19583.2,999.467
2022-07-13 16:55:00,19587.5,19638.0,19583.2,19636.0,708.723
2022-07-13 17:00:00,19636.0,20100.0,19360.1,19923.8,1538.198
2022-07-13 17:05:00,19797.4,20230.0,19281.0,19794.7,1850.944
2022-07-13 17:10:00,19789.7,20190.0,19281.0,19846.1,953.563
2022-07-13 17:15:00,19851.4,20000.0,19300.0,19784.5,419.3
2022-07-13 17:20:00,19784.5,19999.0,19755.3,19822.9,368.206
2022-07-13 17:25:00,19843.2,20000.0,19769.5,19792.6,286.177
2022-07-13 17:30:00,19980.0,20000.0,19333.0,19789.2,820.502
2022-07-13 17:35:00,19789.2,20000.0,19757.6,19857.3,1026.138
2022-07-13 17:40:00,19857.3,20000.0,19775.0,19939.1,741.055
2022-07-13 17:45:00,19992.9,20000.0,19339.3,19905.8,221.711
2022-07-13 17:50:00,19907.0,19912.6,19400.4,19882.6,389.459
2022-07-13 17:55:00,19882.6,20000.0,19400.4,19887.7,330.706
2022-07-13 18:00:00,19887.7,19888.1,19500.0,19728.8,1261.382
2022-07-13 18:05:00,19724.8,19790.0,19500.0,19740.0,1203.799
2022-07-13 18:10:00,19744.5,20000.0,19720.1,19756.5,1576.751
2022-07-13 18:15:00,19756.9,19756.9,19698.9,19715.3,726.181
2022-07-13 18:20:00,19722.1,20000.0,19675.5,19729.2,831.505
2022-07-13 18:25:00,19975.1,20000.0,19729.2,19766.5,456.395
2022-07-13 18:30:00,19898.2,20000.0,19729.2,19786.5,1060.378
